Canis ferox,species,10.3,4.9,-97.728897,42.821400
Canis,genus,0.781,0.126,18.450001,45.866669
Canis,genus,0.781,0.126,20.533333,48.049999
Canis lupus,species,2.588,0.126,16.799999,49.400002
Canis lupus,species,0.781,0.126,12.300000,41.883331
Canis lupus,species,0.781,0.126,11.316667,51.400002
Canis lupus,species,2.588,0.0117,11.383300,50.983299
Canis lupus,species,0.781,0.126,14.083333,49.933334
Canis lupus,species,0.781,0.126,14.583333,50.183334
Canis lupus,species,0.781,0.126,9.950000,49.816666
Canis,genus,5.333,3.6,114.599998,39.840000
Canis,genus,5.333,3.6,114.599998,39.840000
Canis,genus,2.588,0.0117,11.300000,42.400002
Canis familiaris,species,2.588,0,8.833300,45.799999
Canis,genus,2.588,0.0117,100.940002,24.870001
Canis,genus,2.588,0.0117,35.566666,32.683334
Canis,genus,2.588,0.0117,35.566666,32.683334
Canis,genus,2.588,0.0117,35.566666,32.683334
Canis,genus,2.588,0.781,37.500000,5.250000
Canis lupus,species,2.588,0.0117,-84.800003,34.200001
Canis,genus,0.126,0.0117,35.049999,32.716667
Canis,genus,2.588,0.0117,35.049999,32.716667
Canis lupus,species,2.588,0.0117,31.913889,38.279167
Canis aureus,species,2.588,0.0117,31.913889,38.279167
Canis,genus,2.588,0.781,30.520555,39.776669
Canis,genus,5.333,0.0117,35.463055,40.873333
Canis,genus,5.333,2.588,39.713890,47.236389
Canis,genus,5.333,2.588,39.713890,47.236389
Canis,genus,2.588,0.781,23.916668,44.750000
Canis,genus,2.588,0.781,23.916668,44.750000
Canis,genus,5.333,2.588,44.041668,41.616669
Canis,genus,5.333,2.588,25.549999,46.016666
Canis lupus,species,2.588,0.781,108.500000,51.833332
Canis,genus,5.333,2.588,45.990555,41.393055
Canis,genus,5.333,3.2,41.816666,45.033333
Canis,genus,2.588,0.0117,44.116669,41.966667
Canis lupus,species,0.781,0.0117,84.271942,49.738609
Canis,genus,2.588,0.781,13.848056,44.868332
Canis,genus,2.588,1.806,-0.916667,40.216667
Canis,genus,5.333,0.0117,69.111115,38.598331
Canis,genus,5.333,2.588,68.966667,37.333332
Canis,genus,0.781,0.126,53.426945,39.459999
Canis,genus,8.7,5.333,-2.596667,40.347221
Canis,genus,5.333,2.588,23.916668,44.750000
Canis lupus,species,0.781,0.126,13.664444,45.768612
Canis,genus,2.588,0.781,15.450000,41.783333
Canis,genus,2.588,0.781,15.450000,41.783333
Canis,genus,2.588,0.781,15.450000,41.783333
Canis,genus,2.588,0.781,15.450000,41.783333
Canis,genus,2.588,0.781,15.450000,41.783333
Canis,genus,2.588,0.781,15.450000,41.783333
Canis aureus,species,0.781,0.126,-8.874444,31.869167
Canis,genus,0.781,0.126,-8.874444,31.869167
Canis,genus,2.588,0.781,3.416667,45.166668
Canis lupus,species,0.781,0.126,28.964722,41.018612
Canis aureus,species,0.781,0.126,28.964722,41.018612
Canis,genus,0.781,0.126,14.216667,40.549999
Canis,genus,0.781,0.0117,0.150000,45.650002
Canis lupus,species,0.781,0.0117,0.150000,45.983334
Canis lupus,species,0.126,0.0117,0.150000,45.650002
Canis lupus,species,0.126,0.0117,0.150000,45.650002
Canis lupus,species,0.126,0.0117,0.150000,45.650002
Canis lupus,species,0.126,0.0117,0.150000,45.650002
Canis lupus,species,0.126,0.0117,0.150000,45.650002
Canis lupus,species,2.588,0.781,11.250000,45.416668
Canis,genus,0.781,0.126,11.250000,45.416668
Canis lupus,species,0.781,0.126,11.250000,45.416668
Canis,genus,0.781,0.126,11.250000,45.416668
Canis lupus,species,0.781,0.126,11.250000,45.416668
Canis lupus,species,0.781,0.126,11.250000,45.416668
Canis lupus,species,0.781,0.126,11.250000,45.416668
Canis,genus,0.781,0.126,11.250000,45.416668
Canis lupus,species,0.781,0.126,11.250000,45.416668
Canis lupus,species,2.588,0.0117,11.033333,45.616669
Canis,genus,2.588,0.0117,11.033333,45.616669
Canis,genus,0.781,0.0117,11.000000,45.450001
Canis lupus,species,0.781,0.126,11.100000,46.016666
Canis,genus,0.781,0.126,11.100000,46.016666
Canis,genus,0.781,0.126,11.333333,45.616669
Canis lupus,species,0.126,0.0117,11.550000,45.549999
Canis lupus,species,0.781,0.126,13.748611,45.736389
Canis lupus,species,0.781,0.0117,13.729444,45.726391
Canis lupus,species,0.781,0.126,12.200000,41.849998
Canis lupus,species,2.588,0.0117,18.183332,40.383331
Canis,genus,2.588,0.781,11.966667,43.099998
Canis,genus,2.588,0.781,11.466667,43.616669
Canis,genus,2.588,0.781,11.466667,43.616669
Canis,genus,5.333,0.0117,3.516667,45.250000
Canis,genus,3.2,2.588,3.863056,45.120556
Canis,genus,3.2,2.588,2.919444,45.688610
Canis,genus,2.588,1.806,3.450000,45.150002
Canis,genus,2.588,0.781,3.866667,45.066666
Canis,genus,2.588,0.781,3.900000,45.116669
Canis,genus,2.588,0.781,3.850000,45.116669
Canis lupus,species,0.126,0.0117,160.000000,68.750000
Canis,genus,2.588,0.781,159.300003,70.000000
Canis,genus,0.781,0.126,5.395000,43.686111
Canis,genus,0.781,0.126,5.395000,43.686111
Canis,genus,0.781,0.126,5.395000,43.686111
Canis,genus,0.781,0.126,5.395000,43.686111
Canis,genus,0.781,0.126,5.395000,43.686111
Canis,genus,0.781,0.126,5.395000,43.686111
Canis lupus,species,0.781,0.126,0.633611,43.222221
Canis,genus,0.781,0.126,1.200000,44.799999
Canis,genus,0.781,0.126,1.200000,44.799999
Canis,genus,0.781,0.126,0.366667,43.116669
Canis,genus,5.333,0.0117,11.480556,43.624443
Canis,genus,5.333,0.0117,11.480556,43.624443
Canis,genus,2.588,1.806,10.030000,44.228058
Canis,genus,2.588,0.781,1.841667,44.485558
Canis,genus,2.588,0.126,12.935556,42.964722
Canis,genus,2.588,0.126,12.935556,42.964722
Canis,genus,2.588,1.806,13.158889,41.742222
Canis lupus,species,0.781,0.126,1.731944,52.455276
Canis lupus,species,0.781,0.126,1.246667,52.940556
Canis lupus,species,0.781,0.126,7.450000,50.483334
Canis lupus,species,0.781,0.126,8.266667,50.066666
Canis lupus,species,0.781,0.126,8.283333,49.166668
Canis lupus,species,0.781,0.126,8.816667,49.333332
Canis lupus,species,2.588,0.0117,9.200000,48.366669
Canis lupus,species,0.781,0.126,10.483333,51.916668
Canis lupus,species,0.781,0.126,16.934723,48.139999
Canis,genus,0.781,0.126,16.934723,48.139999
Canis lupus,species,0.781,0.126,9.516667,48.533333
Canis,genus,2.588,0.781,9.050000,48.516666
Canis,genus,2.588,0.126,15.816667,40.966667
Canis lupus,species,2.588,0.781,7.458889,43.765556
Canis,genus,4.9,4.2,30.000000,47.000000
Canis,genus,4.9,4.2,30.000000,47.000000
Canis,genus,4.9,3.2,29.000000,45.500000
Canis,genus,4.2,3.2,29.000000,45.500000
Canis,genus,4.2,3.2,29.000000,45.500000
Canis,genus,4.2,3.2,29.000000,45.250000
Canis,genus,4.2,2.588,30.500000,46.500000
Canis,genus,4.9,4.2,77.030556,52.323612
Canis,genus,4.9,4.2,107.000000,53.000000
Canis,genus,2.588,1.806,1.351389,51.963333
Canis lupus,species,0.781,0.126,104.733330,25.627222
Canis,genus,5.333,0.0117,12.489444,42.653332
Canis,genus,2.588,0.781,11.330556,43.318611
Canis lupus,species,0.0117,0,4.053056,51.958057
Canis,genus,5.333,0.0117,23.033333,42.849998
Canis lupus,species,0.0117,0,2.950000,50.299999
Canis mesomelas,species,2.588,0.0117,19.366699,-34.533298
Canis,genus,0.126,0.0117,-83.364441,42.808887
Pseudalopex gymnocercus,species,0.0117,0,-62.083332,-38.533333
Canis (Pseudalopex),subgenus,0.781,0.126,-61.766666,-38.500000
Canis,genus,0.126,0.0117,-86.783333,36.183334
Canis,genus,0.126,0,-86.783333,36.183334
Canis dirus,species,2.588,0.0117,-80.292503,32.559166
Canis dirus,species,0.3,0.012,-109.650002,29.683332
Canis,genus,2.588,0.126,-89.166664,13.783333
Canis dirus,species,2.588,0.781,-64.733330,-21.533333
Pseudalopex gymnocercus,species,2.588,0.781,-64.733330,-21.533333
Canis (Pseudalopex),subgenus,0.781,0.126,-63.066666,-20.750000
Canis lupus,species,2.588,0.781,107.283333,47.766666
Canis latrans,species,0.126,0,-104.800003,27.000000
Canis dirus,species,0.126,0.0117,-100.716667,23.816668
Pseudalopex gymnocercus,species,0.781,0.012,-58.700001,-38.566666
Pseudalopex gymnocercus,species,0.781,0.012,-57.125000,-34.066666
Canis (Pseudalopex),subgenus,0.781,0.012,-57.125000,-34.066666
Canis,genus,2.588,0.0117,-57.716667,-38.033333
Canis latrans,species,0.126,0.0117,-97.150002,18.266666
Canis,genus,0.126,0.0117,-61.799999,-38.483334
Canis familiaris,species,0.0117,0,-77.716667,-9.200000
Canis,genus,0.126,0.0117,-70.000000,-46.200001
Canis (Pseudalopex),subgenus,0.126,0.0117,-70.000000,-52.066666
Canis,genus,0.0117,0,-69.583336,-52.166668
Canis dirus,species,0.126,0.0117,-99.815277,24.099443
Canis dirus,species,0.126,0.0117,-80.500000,-4.700000
Canis (Pseudalopex),subgenus,0.126,0.0117,-80.500000,-4.700000
Canis familiaris,species,0.0117,0,-60.200001,-37.299999
Canis latrans,species,0.126,0.0117,-117.987503,33.895279
Canis dirus,species,0.126,0.0117,-117.987503,33.895279
Canis lupus,species,0.781,0.126,-2.500000,41.166668
Canis,genus,0.126,0.0117,-58.065834,-37.840557
Canis dirus,species,0.126,0.0117,-84.750000,37.866669
Canis dirus,species,2.588,0.0117,-83.133331,36.266666
Canis latrans,species,0.0117,0,-104.199997,31.183332
Canis latrans,species,0.126,0.0117,-107.150002,38.483334
Canis,genus,2.588,0.781,44.195000,41.329166
Canis dirus,species,0.126,0.0117,-93.216667,36.666668
Canis latrans,species,0.126,0.0117,-104.449997,32.366669
Canis dirus,species,0.126,0.0117,-104.449997,32.366669
Canis lupus,species,3.6,2.588,39.715000,47.233334
Canis,genus,3.6,2.588,39.715000,47.233334
Canis,genus,4.2,2.588,30.500000,46.500000
Canis,genus,2.588,0.781,-3.166667,37.416668
Canis,genus,2.588,0.781,-3.166667,37.416668
Canis,genus,2.588,0.781,-3.166667,37.416668
Canis dirus,species,0.126,0.0117,-72.239166,10.794722
Canis lupus,species,0.126,0.0117,84.750000,50.950001
Canis dirus,species,0.126,0.0117,-98.099998,30.358334
Canis latrans,species,0.126,0.0117,-98.099998,30.358334
Canis latrans,species,0.0117,0,-98.099998,30.358334
Canis dirus,species,2.588,0.0117,-119.516670,34.400002
Canis latrans,species,2.588,0.0117,-119.516670,34.400002
Canis,genus,0.126,0.0117,-98.400002,29.583332
Canis latrans,species,0.126,0.0117,-97.683334,30.633333
Canis dirus,species,0.126,0.0117,-97.683334,30.633333
Canis dirus,species,0.3,0.012,-79.087776,33.010277
Canis dirus,species,0.3,0.012,-80.334724,32.479443
Canis armbrusteri,species,1.8,0.3,-80.448059,33.214443
Canis aureus,species,0.0117,0,9.833333,16.966667
Canis,genus,0.126,0.0117,-87.792221,34.729443
Canis,genus,0.126,0.0117,-109.300003,26.983334
Canis dirus,species,0.3,0.012,-118.293335,33.762501
Canis rufus,species,2.588,0.0117,-86.343887,34.741390
Canis lupus,species,0.126,0.0117,-5.341389,36.126667
Canis,genus,0.126,0.0117,18.341816,-32.317272
Canis familiaris,species,0.0117,0,46.633057,-25.198610
Canis familiaris,species,0.0117,0,46.633057,-25.198610
Canis lupus,species,0.126,0.0117,110.217781,33.134167
Canis latrans,species,0.126,0.0117,-96.707497,32.714722
Canis dirus,species,0.126,0.0117,-96.707497,32.714722
Canis latrans,species,0.126,0.0117,-106.883331,34.883331
Canis lupus,species,0.126,0.0117,-106.883331,34.883331
Canis dirus,species,0.126,0.0117,-108.199997,44.983334
Canis latrans,species,0.126,0.0117,-108.199997,44.983334
Canis lupus,species,0.126,0.0117,-108.199997,44.983334
Canis latrans,species,0.126,0.0117,-112.583336,44.633331
Canis lupus,species,0.126,0.0117,-112.583336,44.633331
Canis dirus,species,0.126,0.0117,-120.500000,43.333332
Canis lupus,species,0.126,0.0117,-120.500000,43.333332
Canis latrans,species,0.126,0.0117,-120.500000,43.333332
Canis dirus,species,2.588,0.0117,-104.883331,31.883333
Canis,genus,0.126,0.0117,-97.050003,30.716667
Canis latrans,species,0.126,0.0117,-104.783333,32.349998
Canis latrans,species,0.126,0.0117,-104.783333,32.349998
Canis lupus,species,0.126,0.0117,-104.783333,32.349998
Canis lupus,species,0.126,0.0117,-105.683334,42.783333
Canis latrans,species,0.126,0,-114.033333,39.483334
Canis lupus,species,0.126,0,-114.033333,39.483334
Canis lupus,species,0.126,0.0117,-111.866669,40.766666
Canis latrans,species,0.126,0.0117,-103.466667,43.433334
Canis lupus,species,0.126,0.0117,-103.466667,43.433334
Canis latrans,species,0.126,0,-88.599998,33.500000
Canis lupus,species,0.126,0,-106.400002,35.258331
Canis latrans,species,0.126,0.0117,-90.366669,38.266666
Canis dirus,species,0.126,0.0117,-90.366669,38.266666
Canis,genus,0.126,0.0117,-96.966667,33.066666
Canis latrans,species,0.126,0.0117,-114.516670,50.183334
Canis lupus,species,2.588,0.0117,14.658611,37.397778
Canis,genus,0.781,0.0117,9.012778,42.039444
Canis,genus,2.588,0,-77.280281,38.338333
Canis,genus,23.03,2.588,10.420833,43.806946
Canis,genus,5.333,2.588,10.689444,43.549442
Canis mesomelas,species,0.0117,0,23.400000,-34.099998
Canis mesomelas,species,0.126,0.0117,23.367666,-34.101559
Canis lupus,species,0.126,0.0117,141.434174,41.406113
Canis lupus,species,0.126,0.0117,141.429718,41.401943
Canis lupus,species,0.126,0.0117,141.429718,41.401943
Canis dirus,species,0.126,0.0117,-79.656944,38.086109
Canis dirus,species,0.126,0.0117,-81.336098,37.097298
Canis dirus,species,0.126,0.0117,-78.388885,40.427223
Canis,genus,0.126,0,-79.830833,37.987221
Canis latrans,species,0.126,0.0117,-78.512222,38.872501
Canis,genus,0.126,0.0117,-78.512222,38.872501
Canis familiaris,species,0.0117,0,-83.057777,36.733891
Canis,genus,2.588,0.0117,-77.247223,38.330002
Canis familiaris,species,0.0117,0,-78.414719,38.628056
Canis,genus,0.126,0,-78.500557,38.667221
Canis lupus,species,0.126,0,-80.679169,37.334721
Canis lupus,species,0.126,0.0117,-79.083054,38.357777
Canis lupus,species,0.126,0.0117,4.070278,51.984165
Canis lupus,species,0.126,0,3.000000,55.000000
Canis mesomelas,species,0.126,0.0117,18.433300,-33.666698
Canis,genus,7.246,2.588,18.109268,-32.960178
Canis mesomelas,species,2.588,0,18.233299,-33.116699
Canis mesomelas,species,2.588,0.0117,18.683300,-34.083302
Canis mesomelas,species,0.126,0.0117,21.195189,-34.408665
Canis,genus,0.126,0.0117,21.195189,-34.408665
Canis mesomelas,species,0.126,0.0117,16.576942,-29.768505
Canis mesomelas,species,0.781,0.126,17.960278,-33.029167
Canis mesomelas,species,2.588,0.0117,18.150000,-33.333332
Canis lupus,species,0.126,0.0117,-0.958889,54.262222
Canis familiaris,species,0.0117,0,4.630556,52.451942
Canis,genus,0.0117,0,109.988052,20.133333
Canis latrans,species,0.126,0.0117,-79.368889,38.602779
Canis dirus,species,0.126,0.0117,-79.368889,38.602779
Canis,genus,1.8,0.3,-78.699997,39.599998
Canis dirus,species,0.126,0.0117,-79.368889,38.602779
Canis latrans,species,0.126,0.0117,-79.368889,38.602779
Canis armbrusteri,species,1.8,0.3,-78.699997,39.599998
Canis rufus,species,1.8,0.3,-78.699997,39.599998
Canis mesomelas,species,2.588,0.0117,18.452728,-32.387051
Canis proplatensis,species,2.588,0.781,-64.750000,-21.500000
Canis dirus,species,0.126,0.0117,-81.091393,-4.689722
Canis dirus,species,0.126,0.0117,-72.239166,10.795000
Canis,genus,0.781,0.012,-81.091393,-4.689722
Canis (Pseudalopex),subgenus,0.781,0.012,-81.091393,-4.689722
Canis (Pseudalopex),subgenus,2.588,0.0117,-74.228058,-13.038611
Canis armbrusteri,species,2.588,0.0117,-80.447777,33.214443
Canis dirus,species,0.3,0.012,-118.348892,34.069721
Canis lupus,species,0.3,0.012,-118.348892,34.069721
Canis lupus,species,0.3,0.012,-118.348892,34.069721
Canis latrans,species,0.3,0.012,-118.348892,34.069721
Canis latrans,species,0.3,0.012,-118.348892,34.069721
Canis latrans,species,0.126,0.0117,-80.400002,25.700001
Canis dirus,species,0.126,0.0117,-80.400002,25.700001
Canis dirus,species,0.126,0.0117,-82.699997,27.799999
Canis latrans,species,0.126,0.0117,-82.699997,27.799999
Canis dirus,species,0.126,0.0117,-80.397499,27.638332
Canis latrans,species,0.126,0.0117,-80.599998,28.083332
Canis lupus,species,0.126,0.0117,-80.599998,28.083332
Canis dirus,species,0.126,0.0117,-80.599998,28.083332
Canis dirus,species,0.126,0.0117,-81.900002,27.170000
Canis dirus,species,0.126,0.0117,-82.476387,29.407499
Canis rufus,species,0.126,0.0117,-82.476387,29.407499
Canis familiaris,species,0.126,0.0117,-82.476387,29.407499
Canis dirus,species,0.126,0.0117,-82.599998,29.850000
Canis lupus,species,0.126,0.0117,-80.166664,26.700001
Canis dirus,species,0.126,0.0117,-122.281998,40.784000
Canis latrans,species,0.126,0.0117,-122.281998,40.784000
Canis lupus,species,0.126,0.0117,-122.281998,40.784000
Canis dirus,species,0.126,0.0117,-121.013885,38.908333
Canis latrans,species,0.126,0.0117,-121.013885,38.908333
Canis ferox,species,10.3,4.9,-101.400002,36.700001
Canis ferox,species,10.3,4.9,-113.400002,34.700001
Canis ferox,species,10.3,4.9,-110.599998,32.500000
Canis ferox,species,10.3,4.9,-108.000000,28.799999
Canis ferox,species,4.9,1.8,-100.300003,37.200001
Canis lepophagus,species,4.9,1.8,-98.234444,42.378334
Canis lepophagus,species,4.9,1.8,-118.000000,43.000000
Canis lepophagus,species,0.126,0.0117,-82.883331,29.883333
Canis edwardii,species,4.9,1.8,-101.633331,34.883331
Canis edwardii,species,4.9,1.8,-100.000000,42.700001
Canis edwardii,species,4.9,1.8,-98.234444,42.378334
Canis edwardii,species,4.9,1.8,-82.099998,29.799999
Canis edwardii,species,1.8,0.3,-97.866081,42.352402
Canis edwardii,species,1.8,0.3,-100.626114,40.205276
Canis edwardii,species,1.8,0.3,-101.040001,40.180000
Canis edwardii,species,1.8,0.3,-100.480003,40.180000
Canis edwardii,species,1.8,0.3,-100.170830,40.283333
Canis edwardii,species,1.8,0.3,-117.500000,43.599998
Canis edwardii,species,1.8,0.3,-99.500000,33.750000
Canis edwardii,species,23.03,5.333,-81.800003,27.900000
Canis edwardii,species,4.9,1.8,-114.500000,31.700001
Canis latrans,species,1.8,0.3,-98.358055,40.922222
Canis latrans,species,1.8,0.3,-79.300003,38.700001
Canis latrans,species,2.588,0.0117,-105.781944,39.549999
Canis armbrusteri,species,1.8,0.3,-100.900002,37.099998
Canis latrans,species,1.8,0.3,-102.500000,42.700001
Canis latrans,species,1.8,0.3,-102.500000,42.700001
Canis dirus,species,1.8,0.3,-102.500000,42.700001
Canis dirus,species,1.8,0.3,-98.099998,40.200001
Canis lupus,species,0.0117,0,-29.888332,82.125000
Canis latrans,species,0.0117,0,-113.099998,46.666668
Canis familiaris,species,0.0117,0,-113.099998,46.666668
Canis familiaris,species,0.0117,0,-14.765556,81.558609
Canis,genus,0.0117,0,106.821671,52.753887
Canis lupus,species,0.0117,0,149.074448,74.939445
Canis familiaris,species,0.0117,0,149.074448,74.939445
Canis familiaris,species,0.0117,0,-169.903336,66.048889
Canis familiaris,species,0.0117,0,-170.046387,66.034447
Canis familiaris,species,0.0117,0,-170.383331,63.700001
Canis,genus,0.0117,0,-70.299461,41.700111
Canis lupus,species,0.0117,0,-68.317780,44.330555
Canis,genus,0.0117,0,-68.317780,44.330555
Canis,genus,0.0117,0,-70.820328,42.820328
Canis,genus,11.608,0.781,-0.223300,39.753399
Canis lupus,species,2.588,0.0117,23.166668,40.374722
Canis lupus,species,0.126,0.0117,22.366388,36.677502
Canis,genus,2.588,0.781,-3.166667,37.416668
